place_id,name,category,target_layer,display_layer,qgis_geometry,semantic_geometry,geometry_level,x,y,confidence,version,source_map,source_stage,reference_logic,notes
linan_v4_011,清波门,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13375550.1,3534472.5,high,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,死锚：临安_十三城门图层坐标；Direction=西城墙; Status=已毁,
linan_v4_012,涌金门,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13375704.7,3535467.9,high,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,死锚：临安_十三城门图层坐标；Direction=西城墙; Status=已毁,
linan_v4_013,钱塘门,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13375514.8,3537034.4,high,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,死锚：临安_十三城门图层坐标；Direction=西城墙; Status=已毁,
linan_v4_014,御街北段,道路,places_road,临安_道路,Polygon,line,symbolic,13375718.7,3538550.0,high,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3硬校准：直接取imperial_street线在3538550m处的代表点,
linan_v4_015,御街中段,道路,places_road,临安_道路,Polygon,line,symbolic,13376963.8,3536100.0,high,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3硬校准：直接取imperial_street线在3536100m处的代表点,
linan_v4_016,御街南段,道路,places_road,临安_道路,Polygon,line,symbolic,13376807.3,3533420.0,high,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3硬校准：直接取imperial_street线在皇城北侧附近的代表点,
linan_v4_017,景灵宫,宫城,places_palace,临安_宫城,Polygon,polygon,symbolic,13376468.1,3538510.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：以imperial_street北段为轴，置于御街西侧、钱塘门东北侧宫观区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_018,贡院,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13376846.9,3538420.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：以imperial_street北段为轴，置于景灵宫东侧、御街东侧贡院区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_019,天庆观,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13376804.4,3537590.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：按御街中北段西侧寺观带重估，相对御街向西约95m；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_020,丰储仓,仓储,places_storage,临安_仓储,Polygon,polygon,symbolic,13377199.7,3537550.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照里南叠合图丰储仓标注，位于御街东侧、东青门西南、崇新门以北；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_021,中书省,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13377023.6,3537860.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：按御街中北段东侧官署带重估，相对御街向东约145m；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_022,太常寺,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13376953.9,3538130.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：位于御街北部东侧官署带，文字/位置低置信，按东偏约165m估算；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_023,宗正寺,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13377131.7,3537980.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：位于太常寺东南侧官署带，文字/位置低置信，按东偏约285m估算；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_024,殿前司,军事,places_military,临安_军事,Polygon,polygon,symbolic,13377128.0,3535330.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：以imperial_street中南段为轴，置于御街东侧、新开门西北官署/军事区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_025,德寿宫,宫城,places_palace,临安_宫城,Polygon,polygon,symbolic,13377151.9,3534470.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：以imperial_street南段为轴，置于御街东侧、保安门西北宫苑区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_026,东菜市,市场,places_market,临安_市场,Polygon,polygon,symbolic,13377239.1,3534910.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3城墙内约束：参照新开门内侧与御街之间，回移至东城墙内的市场区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_027,临安府,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13375950.0,3534550.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：位于太学南侧、清波门东南，参照城墙/御街/太学关系；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_028,太学,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13375830.0,3534970.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：位于清波门东北、御街西侧，参照叠合图点位；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_029,六部,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13376248.8,3533870.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照御街南端与皇城西北，置于御街西侧官署区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_030,三省六部,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13376083.7,3533815.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照皇城西北与御街南端，置于御街西侧较远官署区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_031,秘书省,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13376540.1,3533830.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照御街南端与皇城北侧，置于皇城北侧偏西官署区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_032,中瓦,市场,places_market,临安_市场,Polygon,polygon,symbolic,13376497.3,3534070.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：以御街南段为轴，置于皇城北侧、御街西侧瓦子区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_033,北瓦,市场,places_market,临安_市场,Polygon,polygon,symbolic,13376540.7,3536130.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：以御街中段为轴，置于御街西侧瓦子区，低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_034,南瓦,市场,places_market,临安_市场,Polygon,polygon,symbolic,13376333.7,3533815.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照皇城北侧与御街南端，置于御街西侧瓦子区，低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_035,清河坊,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13376040.0,3533470.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：参照皇城西北、清波门东南和清河坊历史片区关系；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_036,众安桥,桥梁,places_bridge,临安_桥梁,Polygon,point,symbolic,13376815.1,3536830.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照御街中段附近水道交会，较V2回收至御街西侧近轴低置信桥点；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_037,梅家桥,桥梁,places_bridge,临安_桥梁,Polygon,point,symbolic,13377081.1,3536500.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照御街中段东侧水系，较V2微向东修正；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_038,盐桥,桥梁,places_bridge,临安_桥梁,Polygon,point,symbolic,13377181.0,3536730.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照御街中段东侧、崇新门西南方向，回收过度东偏；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_039,丰乐桥,桥梁,places_bridge,临安_桥梁,Polygon,point,symbolic,13376943.2,3535770.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照御街中南段附近桥梁带，轻微西偏；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_040,大内,宫城,places_palace,临安_宫城,Polygon,polygon,symbolic,13376755.1,3532590.5,high,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3硬校准：imperial_palace.geojson多边形质心,
linan_v4_041,皇城,宫城,places_palace,临安_宫城,Polygon,polygon,symbolic,13376790.1,3532605.5,high,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3硬校准：imperial_palace.geojson多边形质心东偏，作为皇城面状代表点,
linan_v4_042,南宋太庙,宫城,places_palace,临安_宫城,Polygon,polygon,symbolic,13375680.0,3533515.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：位于清波门以南、皇城西北侧，参照叠合图点位；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_043,龙翔宫,宫城,places_palace,临安_宫城,Polygon,polygon,symbolic,13375490.0,3533110.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：位于皇城西侧、南城墙北侧，参照南宋太庙/报恩寺关系；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_044,佑圣观,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13375680.0,3534350.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：位于钱湖门东北、太学西南，参照叠合图点位；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_045,报恩寺,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13375350.0,3532910.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：位于皇城西南、南城墙内侧，参照西湖南缘与城墙关系；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_046,新水池,水体,places_water,临安_水体,Polygon,polygon,symbolic,13376705.1,3532958.5,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：位于imperial_palace多边形南侧偏西，作为新水池代表点；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_047,中军堂,军事,places_military,临安_军事,Polygon,polygon,symbolic,13376770.1,3532918.5,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：位于imperial_palace多边形南侧中部，作为中军堂代表点；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_048,修内司营,衙署,places_office,临安_衙署,Polygon,polygon,symbolic,13375610.0,3533255.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：参照皇城西侧官署/营区与龙翔宫、南宋太庙之间关系低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_049,后苑,园苑,places_garden,临安_园苑,Polygon,polygon,symbolic,13376765.1,3533492.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：位于imperial_palace多边形北侧，作为后苑代表点；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_050,保俶塔,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13374880.0,3537130.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖校准：位于钱塘门西南、西湖东北岸山体寺塔区，较V2向西修正；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_051,断桥,桥梁,places_bridge,临安_桥梁,Polygon,point,symbolic,13374840.0,3536400.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖校准：参照钱塘门/涌金门之间的西湖北岸桥位，较V2向西微调；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_052,孤山,山体,places_mountain,临安_山体,Polygon,polygon,symbolic,13374740.0,3535870.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖校准：参照西湖中北部孤山位置，较V2向湖心西移；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_053,宝石山,山体,places_mountain,临安_山体,Polygon,polygon,symbolic,13374900.0,3537695.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖校准：参照钱塘门西北、西湖北岸山体区，较V2向西修正；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_054,柳洲寺,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13375140.0,3534200.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：古图左页西湖南缘寺院文字疑似，参照钱湖门西北与西湖东岸低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_055,石佛寺,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13374870.0,3537270.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖校准：古图左页西湖北岸寺院文字疑似，参照保俶塔/宝石山低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_056,古曹婆寺,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13375080.0,3533150.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：古图左页西湖南侧寺院文字疑似，参照报恩寺西侧低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_057,雷峰塔,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13375060.0,3533570.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖南缘校准：参照西湖南侧塔寺位置与南宋太庙西侧关系；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_058,净慈寺,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13375020.0,3532970.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖南缘校准：参照雷峰塔与报恩寺之间，古图寺名低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_059,小孤山,山体,places_mountain,临安_山体,Polygon,polygon,symbolic,13374780.0,3535530.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖校准：参照孤山南侧水域山体疑似位置，低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_060,三茅观,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13375320.0,3536850.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：参照西湖东岸与涌金门西北侧，宫观名低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_061,东岳宫,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13376401.3,3537360.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照imperial_street与西湖东岸之间，古图宫观名低置信定位；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_062,水仙王庙,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13376741.5,3537340.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照imperial_street中北段西侧，古图庙名低置信定位；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_063,涌金池,水体,places_water,临安_水体,Polygon,polygon,symbolic,13375460.0,3536230.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：参照涌金门死锚西南侧水体，较V2贴近城门与湖岸；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_064,西湖,水体,places_water,临安_水体,Polygon,polygon,symbolic,13374650.0,3535550.0,medium,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3西湖校准：作为西湖水域代表点，较V2向湖心西移；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_065,东御街坊巷群,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13377313.8,3536750.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：以imperial_street中段为轴，向东约350m表示御街东侧坊巷密集区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_066,西御街坊巷群,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13376603.8,3536750.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3校准：以imperial_street中段为轴，向西约360m表示御街西侧坊巷密集区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_067,新开门内坊巷,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13377161.5,3535070.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3城墙内约束：参照新开门死锚向城内西侧偏移，并与御街东侧街区协调；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_068,保安门内坊巷,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13377079.0,3534300.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3城墙内约束：参照保安门死锚向城内西侧偏移，并与御街东侧街区协调；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_069,候潮门内坊巷,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13377003.5,3533710.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3城墙内约束：参照候潮门死锚向城内西侧偏移，保留低置信；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_070,嘉会门内坊巷,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13376780.0,3532610.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：参照嘉会门死锚向城内北侧偏移，避开南城墙边界；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_071,钱塘门内坊巷,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13375760.0,3537695.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：参照钱塘门死锚向城内东侧偏移，结合西御街北段街区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_072,清波门内坊巷,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13375810.0,3535125.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：参照清波门死锚向城内东侧偏移，结合太学/临安府片区；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
linan_v4_073,涌金门内坊巷,坊巷,places_block,临安_坊巷,Polygon,polygon,symbolic,13375930.0,3536135.0,low,v4_osm_yfix,jingchengtu;linan_reference;qgis_poc,ai_spatial_reasoning_poc,V3微调：参照涌金门死锚向城内东侧偏移，避免过近御街中轴；V4全局纠偏：依据QGIS+OSM目视检查，非硬锚地名整体向北平移650m,
affine_demo_001,示例城门,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13375500.000,3538000.000,high,import_v1,affine_demo,ai_ocr_import,"仿射转换测试点，中心像素为 [100, 200]","{""bbox_pixel"":[90,190,110,210],""orientation"":""vertical"",""notes"":""""}"
affine_demo_002,示例寺观,寺观,places_temple,临安_寺观,Polygon,point,symbolic,13377000.000,3536500.000,medium,import_v1,affine_demo,ai_ocr_import,"仿射转换测试点，中心像素为 [400, 500]","{""bbox_pixel"":[390,490,410,510],""orientation"":""vertical"",""notes"":""""}"
jingchengtu_asset_preview_001,余杭门·京城图,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13375614.900,3539130.100,high,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_002,艮山门·京城图,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13377924.600,3539258.400,high,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_003,东青门·京城图,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13378075.000,3537147.800,high,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_004,崇新门·京城图,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13377937.900,3535740.800,high,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_005,新开门·京城图,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13377552.900,3534493.000,high,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
jingchengtu_asset_preview_006,保安门·京城图,城门,places_city_gate,临安_城门,Polygon,point,symbolic,13377539.700,3533789.500,high,jingchengtu_asset_full,jingchengtu_asset_preview,asset_full_from_poc,京城图.png 全量资产标注预览；坐标沿用已校准 POC 点位并加 140m 显示偏移，便于和原始 POC 标签区分；用于查看真实资产的全量标注密度和图层效果。,"{""orientation"":""mixed"",""notes"":""asset_full_preview_display_offset_140m_not_final_ocr""}"
